Name,Timestamp,type,OS,challenge name,Mountain,score,Points
massiv97,2021-02-06 13:25:40,Time Trial,Android,Shadows Trail,Mount Fairview,58.89,11099
Fenrir,2021-02-22 16:58:46,Time Trial,Android,Spinel Crest Race,Mount Fairview,43.98,8423
Jamiemac,2021-06-03 10:03:53,Time Trial,Android,Spinel Crest Race,Mount Fairview,38.79,42100
Mountain_Greg,2021-04-04 1:47:36,Time Trial,Android,Spinel Crest Race,Mount Fairview,38.13,48699
Ryan Monty,2021-03-29 11:57:31,Time Trial,Android,Spinel Crest Race,Mount Fairview,41.66,13400
SYNO,2021-02-13 17:26:24,Time Trial,iOS,Spinel Crest Race,Mount Fairview,41.36,16400
Skier50,2021-03-12 7:49:20,Time Trial,iOS,Spinel Crest Race,Mount Fairview,40.68,23200
hschindele,2021-03-23 10:04:59,Time Trial,iOS,Spinel Crest Race,Mount Fairview,37.81,51899
massiv97,2021-02-06 13:26:13,Time Trial,Android,Spinel Crest Race,Mount Fairview,41.8,12000
BouncyJello,2021-04-04 9:55:23,Time Trial,Android,Serenade Summit Race,Mount Fairview,37.96,40399
Gjeep302,2021-02-14 15:20:28,Time Trial,Android,Serenade Summit Race,Mount Fairview,44.85,6632
Jamiemac,2021-04-28 7:50:01,Time Trial,Android,Serenade Summit Race,Mount Fairview,39.35,26499
Mountain_Greg,2021-04-04 1:37:50,Time Trial,Android,Serenade Summit Race,Mount Fairview,39.32,26799
Ryan Monty,2021-05-01 23:18:32,Time Trial,Android,Serenade Summit Race,Mount Fairview,39.79,22100
SYNO,2021-03-04 15:22:46,Time Trial,iOS,Serenade Summit Race,Mount Fairview,40.61,13900
Skier50,2021-07-11 12:16:49,Time Trial,iOS,Serenade Summit Race,Mount Fairview,39.24,27599
hschindele,2021-05-02 10:12:15,Time Trial,iOS,Serenade Summit Race,Mount Fairview,38.21,37899
massiv97,2021-05-01 19:02:31,Time Trial,Android,Serenade Summit Race,Mount Fairview,40.51,14900
Jamiemac,2021-05-25 16:55:36,Time Trial,Android,City Woods,Pinecone Peaks,15.53,11700
Mountain_Greg,2021-04-04 8:08:51,Time Trial,Android,City Woods,Pinecone Peaks,15.67,10299
Ryan Monty,2021-04-05 23:05:19,Time Trial,Android,City Woods,Pinecone Peaks,15.62,10800
Skier50,2021-04-03 17:28:09,Time Trial,iOS,City Woods,Pinecone Peaks,15.68,10199
hschindele,2021-05-30 11:34:43,Time Trial,iOS,City Woods,Pinecone Peaks,15.5,11999
massiv97,2021-04-05 15:43:03,Time Trial,Android,City Woods,Pinecone Peaks,15.67,10299
GrandMk,2021-04-15 4:50:31,Time Trial,iOS,Pinecone Passage,Pinecone Peaks,28.01,29899
Jamiemac,2021-05-25 11:15:22,Time Trial,Android,Pinecone Passage,Pinecone Peaks,27.85,31499
Mountain_Greg,2021-06-14 11:01:32,Time Trial,Android,Pinecone Passage,Pinecone Peaks,28.25,27500
Pinsek,2021-04-18 15:00:12,Time Trial,Android,Pinecone Passage,Pinecone Peaks,29.85,11499
Ryan Monty,2021-04-16 0:44:31,Time Trial,Android,Pinecone Passage,Pinecone Peaks,28.19,28099
Skier50,2021-04-03 17:28:58,Time Trial,iOS,Pinecone Passage,Pinecone Peaks,29.53,14699
hschindele,2021-05-30 11:35:27,Time Trial,iOS,Pinecone Passage,Pinecone Peaks,27.82,31799
massiv97,2021-04-04 13:55:42,Time Trial,Android,Pinecone Passage,Pinecone Peaks,29.5,15000
Avel,2021-06-12 15:50:53,Time Trial,iOS,Velocity,Pinecone Peaks,22.58,14200
Jamiemac,2021-05-25 11:17:28,Time Trial,Android,Velocity,Pinecone Peaks,20.99,30100
Mountain_Greg,2021-06-14 11:02:41,Time Trial,Android,Velocity,Pinecone Peaks,21.27,27300
Ryan Monty,2021-04-04 12:40:22,Time Trial,Android,Velocity,Pinecone Peaks,22.7,13000
Skier50,2021-05-30 20:44:09,Time Trial,iOS,Velocity,Pinecone Peaks,22.19,18099
hschindele,2021-05-10 15:02:29,Time Trial,iOS,Velocity,Pinecone Peaks,20.61,33900
massiv97,2021-04-05 5:37:42,Time Trial,Android,Velocity,Pinecone Peaks,22.42,15799
Avel,2021-06-12 15:53:27,Time Trial,iOS,Treasure The Shortcuts,Pinecone Peaks,22.61,13900
Jamiemac,2021-05-25 11:19:07,Time Trial,Android,Treasure The Shortcuts,Pinecone Peaks,21.24,27600
Mountain_Greg,2021-04-13 13:27:46,Time Trial,Android,Treasure The Shortcuts,Pinecone Peaks,21.75,22500
Ryan Monty,2021-04-04 12:18:38,Time Trial,Android,Treasure The Shortcuts,Pinecone Peaks,21.94,20599
Skier50,2021-04-09 10:22:37,Time Trial,iOS,Treasure The Shortcuts,Pinecone Peaks,22.95,10500
hschindele,2021-05-30 11:36:04,Time Trial,iOS,Treasure The Shortcuts,Pinecone Peaks,21.21,27899
massiv97,2021-07-15 4:18:44,Time Trial,Android,Treasure The Shortcuts,Pinecone Peaks,21.98,20199
Avel,2021-06-12 15:55:58,Time Trial,iOS,Weary Mood,Pinecone Peaks,21.32,11799
Jamiemac,2021-05-25 11:20:24,Time Trial,Android,Weary Mood,Pinecone Peaks,20.25,22500
Mountain_Greg,2021-04-11 15:05:53,Time Trial,Android,Weary Mood,Pinecone Peaks,20.79,17100
Ryan Monty,2021-04-04 11:38:44,Time Trial,Android,Weary Mood,Pinecone Peaks,20.96,15399
Skier50,2021-04-04 7:28:49,Time Trial,iOS,Weary Mood,Pinecone Peaks,21.39,11099
hschindele,2021-05-09 17:35:30,Time Trial,iOS,Weary Mood,Pinecone Peaks,20.62,18799
massiv97,2021-04-04 14:03:41,Time Trial,Android,Weary Mood,Pinecone Peaks,21.34,11600
Avel,2021-06-12 15:59:04,Time Trial,iOS,Rough Patches,Pinecone Peaks,20.53,19699
Jamiemac,2021-05-25 11:21:43,Time Trial,Android,Rough Patches,Pinecone Peaks,19.71,27899
Mountain_Greg,2021-04-13 13:26:39,Time Trial,Android,Rough Patches,Pinecone Peaks,20.0,25000
Ryan Monty,2021-04-04 12:42:00,Time Trial,Android,Rough Patches,Pinecone Peaks,21.34,11600
Skier50,2021-04-04 7:29:19,Time Trial,iOS,Rough Patches,Pinecone Peaks,20.81,16900
hschindele,2021-05-30 11:36:44,Time Trial,iOS,Rough Patches,Pinecone Peaks,19.44,30599
massiv97,2021-04-04 14:00:25,Time Trial,Android,Rough Patches,Pinecone Peaks,21.08,14200
Avel,2021-06-20 14:26:14,Time Trial,iOS,The Labyrinth,Pinecone Peaks,19.89,11099
Jamiemac,2021-05-25 11:23:08,Time Trial,Android,The Labyrinth,Pinecone Peaks,19.18,18200
Mountain_Greg,2021-04-05 14:59:24,Time Trial,Android,The Labyrinth,Pinecone Peaks,19.81,11900
Ryan Monty,2021-04-04 23:36:51,Time Trial,Android,The Labyrinth,Pinecone Peaks,19.96,10399
Skier50,2021-04-09 10:23:23,Time Trial,iOS,The Labyrinth,Pinecone Peaks,19.93,10700
hschindele,2021-05-30 11:37:19,Time Trial,iOS,The Labyrinth,Pinecone Peaks,19.14,18599
massiv97,2021-04-04 14:02:08,Time Trial,Android,The Labyrinth,Pinecone Peaks,19.86,11400
waxton,2021-01-31 14:48:03,Time Trial,Android,Hazy Maze,Pinecone Peaks,16.61,13900
hschindele,2021-04-03 16:42:25,Time Trial,iOS,Hazy Maze,Pinecone Peaks,16.46,15399
Skier50,2021-04-03 17:30:23,Time Trial,iOS,Hazy Maze,Pinecone Peaks,16.96,10399
massiv97,2021-04-04 13:51:36,Time Trial,Android,Hazy Maze,Pinecone Peaks,16.86,11400
Mountain_Greg,2021-04-05 14:57:45,Time Trial,Android,Hazy Maze,Pinecone Peaks,16.89,11099
Ryan Monty,2021-04-05 23:34:43,Time Trial,Android,Hazy Maze,Pinecone Peaks,16.88,11200
Jamiemac,2021-05-25 11:27:43,Time Trial,Android,Hazy Maze,Pinecone Peaks,16.19,18099
Avel,2021-06-20 14:30:04,Time Trial,iOS,Hazy Maze,Pinecone Peaks,16.97,10300
Avel,2021-06-20 14:32:54,Time Trial,iOS,Googly Eyes,Pinecone Peaks,18.18,10199
Jamiemac,2021-05-25 11:29:44,Time Trial,Android,Googly Eyes,Pinecone Peaks,17.8,13999
Mountain_Greg,2021-04-07 11:24:01,Time Trial,Android,Googly Eyes,Pinecone Peaks,18.16,10399
Ryan Monty,2021-04-06 21:37:01,Time Trial,Android,Googly Eyes,Pinecone Peaks,18.16,10399
Skier50,2021-05-30 20:36:25,Time Trial,iOS,Googly Eyes,Pinecone Peaks,18.05,11499
hschindele,2021-05-30 11:37:58,Time Trial,iOS,Googly Eyes,Pinecone Peaks,17.81,13900
massiv97,2021-04-09 18:53:21,Time Trial,Android,Googly Eyes,Pinecone Peaks,18.17,10299
Jamiemac,2021-05-25 11:30:48,Time Trial,Android,The Execution,Pinecone Peaks,21.87,16299
Mountain_Greg,2021-04-13 13:22:39,Time Trial,Android,The Execution,Pinecone Peaks,22.1,13999
Ryan Monty,2021-04-04 4:08:11,Time Trial,Android,The Execution,Pinecone Peaks,22.46,10399
Skier50,2021-04-04 20:20:13,Time Trial,iOS,The Execution,Pinecone Peaks,22.33,11700
hschindele,2021-05-30 11:38:42,Time Trial,iOS,The Execution,Pinecone Peaks,21.83,16700
massiv97,2021-04-05 15:44:35,Time Trial,Android,The Execution,Pinecone Peaks,22.46,10399
Jamiemac,2021-05-25 11:32:11,Time Trial,Android,Offpist Mayhem,Pinecone Peaks,38.15,18500
Mountain_Greg,2021-04-13 13:25:55,Time Trial,Android,Offpist Mayhem,Pinecone Peaks,38.28,17199
Ryan Monty,2021-04-05 0:23:22,Time Trial,Android,Offpist Mayhem,Pinecone Peaks,38.34,16599
Skier50,2021-05-30 17:13:01,Time Trial,iOS,Offpist Mayhem,Pinecone Peaks,38.82,11799
hschindele,2021-04-03 16:44:12,Time Trial,iOS,Offpist Mayhem,Pinecone Peaks,37.97,20300
massiv97,2021-04-05 15:43:46,Time Trial,Android,Offpist Mayhem,Pinecone Peaks,38.9,11000
Jamiemac,2021-08-16 8:40:21,Time Trial,Android,Mound Racing,Pinecone Peaks,33.92,10799
Mountain_Greg,2021-06-22 5:06:54,Time Trial,Android,Mound Racing,Pinecone Peaks,33.95,10499
Skier50,2021-06-30 19:16:30,Time Trial,iOS,Mound Racing,Pinecone Peaks,32.94,20600
hschindele,2021-06-25 9:22:31,Time Trial,iOS,Mound Racing,Pinecone Peaks,32.91,20900
massiv97,2021-06-26 17:14:06,Time Trial,Android,Mound Racing,Pinecone Peaks,33.82,11799
Jamiemac,2021-05-25 11:33:13,Time Trial,Android,Coffee Kick,Pinecone Peaks,18.36,16400
Mountain_Greg,2021-04-04 1:49:48,Time Trial,Android,Coffee Kick,Pinecone Peaks,18.84,11600
Ryan Monty,2021-04-05 22:41:35,Time Trial,Android,Coffee Kick,Pinecone Peaks,18.69,13099
Skier50,2021-04-04 7:28:08,Time Trial,iOS,Coffee Kick,Pinecone Peaks,18.56,14400
hschindele,2021-05-30 11:39:18,Time Trial,iOS,Coffee Kick,Pinecone Peaks,18.29,17100
massiv97,2021-04-04 13:50:47,Time Trial,Android,Coffee Kick,Pinecone Peaks,18.85,11499
Jamiemac,2021-05-25 11:34:04,Time Trial,Android,Side Piste,Pinecone Peaks,11.37,16300
Mountain_Greg,2021-04-13 13:23:11,Time Trial,Android,Side Piste,Pinecone Peaks,11.57,14299
Ryan Monty,2021-04-05 0:29:56,Time Trial,Android,Side Piste,Pinecone Peaks,11.9,10999
Skier50,2021-04-03 17:31:03,Time Trial,iOS,Side Piste,Pinecone Peaks,11.88,11199
hschindele,2021-05-30 11:40:17,Time Trial,iOS,Side Piste,Pinecone Peaks,11.33,16700
massiv97,2021-04-04 14:01:10,Time Trial,Android,Side Piste,Pinecone Peaks,11.97,10299
Fenrir,2021-02-22 16:52:53,Time Trial,Android,Ridge Run,Pinecone Peaks,20.59,5763
Jamiemac,2021-05-25 11:35:59,Time Trial,Android,Ridge Run,Pinecone Peaks,17.73,22699
Mountain_Greg,2021-06-14 11:02:10,Time Trial,Android,Ridge Run,Pinecone Peaks,17.98,20199
Ryan Monty,2021-04-04 12:11:01,Time Trial,Android,Ridge Run,Pinecone Peaks,18.84,11600
Skier50,2021-04-14 9:18:18,Time Trial,iOS,Ridge Run,Pinecone Peaks,18.71,12899
hschindele,2021-05-30 11:41:09,Time Trial,iOS,Ridge Run,Pinecone Peaks,17.64,23599
massiv97,2021-04-04 13:59:09,Time Trial,Android,Ridge Run,Pinecone Peaks,18.94,10599
Jamiemac,2021-05-25 11:36:46,Time Trial,Android,Level 1,Pinecone Peaks,5.54,14600
Mountain_Greg,2021-04-13 13:24:45,Time Trial,Android,Level 1,Pinecone Peaks,5.79,12100
Ryan Monty,2021-04-07 4:21:38,Time Trial,Android,Level 1,Pinecone Peaks,5.93,10700
Skier50,2021-04-09 10:24:22,Time Trial,iOS,Level 1,Pinecone Peaks,5.9,10999
hschindele,2021-05-30 11:41:59,Time Trial,iOS,Level 1,Pinecone Peaks,5.51,14900
massiv97,2021-04-04 13:52:26,Time Trial,Android,Level 1,Pinecone Peaks,5.84,11600
Jamiemac,2021-06-16 10:31:30,Time Trial,Android,Level 2,Pinecone Peaks,7.75,12500
Mountain_Greg,2021-04-13 13:24:15,Time Trial,Android,Level 2,Pinecone Peaks,7.83,11700
Ryan Monty,2021-04-07 3:46:02,Time Trial,Android,Level 2,Pinecone Peaks,7.91,10899
Skier50,2021-04-09 10:25:01,Time Trial,iOS,Level 2,Pinecone Peaks,7.75,12500
hschindele,2021-04-04 9:59:56,Time Trial,iOS,Level 2,Pinecone Peaks,7.56,14400
massiv97,2021-04-04 13:53:54,Time Trial,Android,Level 2,Pinecone Peaks,7.66,13399
Jamiemac,2021-05-25 11:37:47,Time Trial,Android,Level 3,Pinecone Peaks,5.09,19100
Mountain_Greg,2021-04-13 13:23:45,Time Trial,Android,Level 3,Pinecone Peaks,5.14,18600
Ryan Monty,2021-04-05 23:49:09,Time Trial,Android,Level 3,Pinecone Peaks,5.66,13399
Skier50,2021-04-09 10:25:39,Time Trial,iOS,Level 3,Pinecone Peaks,5.91,10899
hschindele,2021-05-30 11:42:44,Time Trial,iOS,Level 3,Pinecone Peaks,5.07,19299
massiv97,2021-04-04 13:54:56,Time Trial,Android,Level 3,Pinecone Peaks,5.2,18000
James :),2021-06-12 21:21:47,Time Trial,Android,Popsicle Slide,Pinecone Peaks,8.54,14600
Jamiemac,2021-05-25 11:38:44,Time Trial,Android,Popsicle Slide,Pinecone Peaks,8.6,14000
Mountain_Greg,2021-04-13 13:27:11,Time Trial,Android,Popsicle Slide,Pinecone Peaks,8.62,13800
Ryan Monty,2021-04-06 0:41:08,Time Trial,Android,Popsicle Slide,Pinecone Peaks,8.93,10700
Skier50,2021-04-16 9:43:18,Time Trial,iOS,Popsicle Slide,Pinecone Peaks,8.8,11999
hschindele,2021-06-12 23:33:43,Time Trial,iOS,Popsicle Slide,Pinecone Peaks,8.51,14900
massiv97,2021-04-04 13:58:03,Time Trial,Android,Popsicle Slide,Pinecone Peaks,8.68,13200
Jamiemac,2021-05-25 11:39:31,Time Trial,Android,Popsicle Challenge,Pinecone Peaks,9.22,17799
Mountain_Greg,2021-04-07 11:25:34,Time Trial,Android,Popsicle Challenge,Pinecone Peaks,9.27,17300
Ryan Monty,2021-04-07 3:30:38,Time Trial,Android,Popsicle Challenge,Pinecone Peaks,9.58,14200
Skier50,2021-05-30 19:43:39,Time Trial,iOS,Popsicle Challenge,Pinecone Peaks,9.45,15500
hschindele,2021-05-30 11:43:53,Time Trial,iOS,Popsicle Challenge,Pinecone Peaks,9.21,17899
massiv97,2021-07-15 4:18:12,Time Trial,Android,Popsicle Challenge,Pinecone Peaks,9.32,16799
Jamiemac,2021-05-25 11:40:21,Time Trial,Android,The Little Skipper,Pinecone Peaks,10.92,18300
Mountain_Greg,2021-04-13 13:25:21,Time Trial,Android,The Little Skipper,Pinecone Peaks,11.32,14299
Ryan Monty,2021-04-06 0:03:39,Time Trial,Android,The Little Skipper,Pinecone Peaks,11.48,12699
Skier50,2021-05-30 20:34:18,Time Trial,iOS,The Little Skipper,Pinecone Peaks,11.15,15999
hschindele,2021-05-30 11:44:30,Time Trial,iOS,The Little Skipper,Pinecone Peaks,10.91,18400
massiv97,2021-04-05 15:45:23,Time Trial,Android,The Little Skipper,Pinecone Peaks,11.65,10999
Fenrir,2021-02-22 17:13:58,Time Trial,Android,Tic Tac Toe,Pinecone Peaks,13.41,3067
hschindele,2021-04-03 16:49:44,Time Trial,iOS,Tic Tac Toe,Pinecone Peaks,9.73,12699
Ryan Monty,2021-04-06 23:46:38,Time Trial,Android,Tic Tac Toe,Pinecone Peaks,9.97,10299
Mountain_Greg,2021-04-07 11:24:48,Time Trial,Android,Tic Tac Toe,Pinecone Peaks,9.84,11600
massiv97,2021-04-09 18:51:10,Time Trial,Android,Tic Tac Toe,Pinecone Peaks,9.96,10399
Jamiemac,2021-05-25 11:41:02,Time Trial,Android,Tic Tac Toe,Pinecone Peaks,9.69,13100
Skier50,2021-05-30 19:42:13,Time Trial,iOS,Tic Tac Toe,Pinecone Peaks,9.85,11500
Jamiemac,2021-05-25 11:42:48,Time Trial,Android,Make Haste,Pinecone Peaks,64.45,45499
Mountain_Greg,2021-04-17 1:32:44,Time Trial,Android,Make Haste,Pinecone Peaks,62.61,63900
Ryan Monty,2021-04-07 7:24:16,Time Trial,Android,Make Haste,Pinecone Peaks,67.92,10799
Skier50,2021-06-30 19:17:25,Time Trial,iOS,Make Haste,Pinecone Peaks,64.26,47399
hschindele,2021-04-03 16:50:15,Time Trial,iOS,Make Haste,Pinecone Peaks,64.71,42900
massiv97,2021-04-10 7:02:30,Time Trial,Android,Make Haste,Pinecone Peaks,67.77,12300
Jamiemac,2021-05-25 11:43:32,Time Trial,Android,Pinecone Force,Pinecone Peaks,51.9,16000
Mountain_Greg,2021-05-25 9:39:58,Time Trial,Android,Pinecone Force,Pinecone Peaks,48.98,45200
Ryan Monty,2021-04-05 0:09:53,Time Trial,Android,Pinecone Force,Pinecone Peaks,52.24,12599
Skier50,2021-05-30 17:13:54,Time Trial,iOS,Pinecone Force,Pinecone Peaks,52.22,12800
hschindele,2021-04-03 16:50:46,Time Trial,iOS,Pinecone Force,Pinecone Peaks,51.42,20799
massiv97,2021-04-09 18:52:38,Time Trial,Android,Pinecone Force,Pinecone Peaks,52.09,14099
hschindele,2021-09-24 8:27:16,High score,iOS,The Glacier Kicker,Hirschalm,55.5,20001
Jamiemac,2021-09-27 11:29:54,High score,Android,The Glacier Kicker,Hirschalm,46.1,10754
Avel,2021-09-20 13:48:56,High score,iOS,Glacier Park,Hirschalm,22119.0,16552
Jamiemac,2021-09-27 11:22:35,High score,Android,Glacier Park,Hirschalm,24042.0,20001
Avel,2021-09-20 13:50:57,High score,iOS,Waldhorn Slopestyle,Waldtal,45993.0,20001
Jamiemac,9/27/2021 17:36:57,High score,Android,Waldhorn Slopestyle,Waldtal,31980.0,11658
Avel,2021-09-25 3:31:25,High score,iOS,Rigid Jumps,Waldtal,68.8,20001
Jamiemac,9/28/2021 7:38:56,High score,Android,Rigid Jumps,Waldtal,62.6,14649
Avel,2021-09-20 13:53:10,High score,iOS,The Waldhorn Falls,Waldtal,103.0,20000
Jamiemac,9/28/2021 13:46:04,High score,Android,The Waldhorn Falls,Waldtal,98.9,16073
Avel,2021-09-25 3:29:05,High score,iOS,The Fork,Waldtal,352.8,10612
BouncyJello,2021-02-18 19:38:33,High score,Android,The Fork,Waldtal,382.7,20001
Bramspr,2020-02-02 14:17:38,High score,iOS,The Fork,Waldtal,307.0,4020
Dylanlew2,2020-04-04 15:12:49,High score,iOS,The Fork,Waldtal,355.0,11119
Fenrir,2021-02-22 17:06:32,High score,Android,The Fork,Waldtal,351.8,10389
Gjeep302,2021-01-03 21:08:11,High score,Android,The Fork,Waldtal,354.2,10932
Jamiemac,2021-03-21 15:03:27,High score,Android,The Fork,Waldtal,374.9,16953
Mountain_Greg,2021-06-14 11:04:49,High score,Android,The Fork,Waldtal,372.7,16180
SYNO,2021-01-06 8:38:35,High score,iOS,The Fork,Waldtal,356.8,11551
Skier50,2021-04-09 10:32:49,High score,iOS,The Fork,Waldtal,352.1,10456
eFrostyy,2021-02-12 16:32:43,High score,Android,The Fork,Waldtal,304.7,3829
hschindele,2021-01-16 17:16:13,High score,iOS,The Fork,Waldtal,373.6,16492
massiv97,2021-01-07 17:18:17,High score,Android,The Fork,Waldtal,352.7,10590
BouncyJello,2021-02-18 19:40:01,High score,Android,Bear Cub Run,Elnakka,16.0,20000
Fenrir,2021-01-12 18:20:35,High score,Android,Bear Cub Run,Elnakka,6.0,3536
Gjeep302,2021-01-04 21:23:18,High score,Android,Bear Cub Run,Elnakka,14.0,14143
Jamiemac,2021-03-24 4:38:14,High score,Android,Bear Cub Run,Elnakka,15.0,16818
Lars Schrier,2020-04-23 10:55:47,High score,iOS,Bear Cub Run,Elnakka,15.0,16818
Mountain_Greg,2021-05-25 14:40:10,High score,Android,Bear Cub Run,Elnakka,13.0,11893
Ryan Monty,2021-04-24 16:10:26,High score,Android,Bear Cub Run,Elnakka,14.0,14143
SYNO,2021-04-05 12:37:05,High score,iOS,Bear Cub Run,Elnakka,15.0,16818
Skier50,2021-04-09 10:33:27,High score,iOS,Bear Cub Run,Elnakka,13.0,11893
hschindele,2020-02-03 19:37:41,High score,iOS,Bear Cub Run,Elnakka,14.0,14143
massiv97,2021-01-07 11:48:09,High score,Android,Bear Cub Run,Elnakka,14.0,14143
Jamiemac,9/29/2021 12:25:28,High score,Android,Overshooting,Elnakka,56.9,20000
Avel,2021-09-25 6:50:37,High score,iOS,The Yards,Elnakka,48.4,15472
Gucci Garrett,2021-09-22 7:58:48,High score,Android,The Yards,Elnakka,44.1,8909
hschindele,2021-09-25 7:44:52,High score,iOS,The Yards,Elnakka,50.4,20000
Avel,9/29/2021 14:33:28,High score,iOS,The Pist Bully,Elnakka,32.0,20001
BouncyJello,2021-01-13 17:46:50,High score,iOS,The Pist Bully,Elnakka,25.0,10906
Bramspr,2020-02-02 14:27:01,High score,iOS,The Pist Bully,Elnakka,16.0,5001
Fenrir,2021-01-12 18:34:34,High score,Android,The Pist Bully,Elnakka,17.0,5453
Gjeep302,2021-01-04 15:03:55,High score,Android,The Pist Bully,Elnakka,24.0,10001
Jamiemac,2021-01-23 4:44:20,High score,Android,The Pist Bully,Elnakka,25.0,10906
Lars Schrier,2020-04-23 12:33:51,High score,iOS,The Pist Bully,Elnakka,31.0,18341
Mountain_Greg,2021-05-25 14:40:45,High score,Android,The Pist Bully,Elnakka,27.0,12969
SYNO,2021-01-13 18:36:27,High score,iOS,The Pist Bully,Elnakka,25.0,10906
Skier50,2021-04-09 10:35:36,High score,iOS,The Pist Bully,Elnakka,26.0,11893
hschindele,2020-04-13 10:29:57,High score,iOS,The Pist Bully,Elnakka,28.0,14143
massiv97,2021-01-13 17:46:03,High score,Android,The Pist Bully,Elnakka,25.0,10906
Avel,2021-09-25 3:38:18,High score,iOS,The Boulder Hill Descent,Elnakka,35297.0,20000
Avel,2021-09-20 13:46:24,High score,iOS,XL Park World,Elnakka,65833.0,20001
Avel,2021-09-25 3:43:45,High score,iOS,Terve Jumping,Elnakka,26963.0,0
Avel,2021-09-20 13:55:02,High score,iOS,Elnakka Freedom,Elnakka,425.0,0
Avel,2021-09-25 3:41:58,High score,iOS,The Road Gaps,Elnakka,112.0,20000
Avel,2021-09-25 3:33:45,High score,iOS,Boulder Hill Escape,Elnakka,298.1,16027
BouncyJello,2021-02-18 19:44:46,High score,Android,Boulder Hill Escape,Elnakka,306.6,20001
Bramspr,2020-05-05 13:04:47,High score,iOS,Boulder Hill Escape,Elnakka,243.4,3854
Fenrir,2021-01-12 18:22:15,High score,Android,Boulder Hill Escape,Elnakka,247.5,4288
Gjeep302,2021-02-03 17:03:33,High score,Android,Boulder Hill Escape,Elnakka,289.7,12876
Jamiemac,2021-01-26 11:42:15,High score,Android,Boulder Hill Escape,Elnakka,296.8,15493
Mountain_Greg,2021-01-26 14:04:13,High score,Android,Boulder Hill Escape,Elnakka,286.9,11970
SYNO,2021-01-24 18:05:36,High score,iOS,Boulder Hill Escape,Elnakka,296.7,15453
Skier50,2021-04-09 10:38:45,High score,iOS,Boulder Hill Escape,Elnakka,284.2,11157
hschindele,2021-01-24 13:34:45,High score,iOS,Boulder Hill Escape,Elnakka,293.2,14106
massiv97,2021-03-01 7:11:49,High score,Android,Boulder Hill Escape,Elnakka,292.0,13672
massiv97,2021-09-26 15:25:50,High score,Android,Ski Jumping,Dalarna,71.5,20001
Avel,2021-09-20 13:57:06,High score,iOS,Orsa Animal Park,Dalarna,48133.0,20001
Avel,2021-09-25 14:32:45,High score,iOS,Rotkamm Style I,Rotkamm,35989.0,20001
Avel,2021-09-25 14:28:50,High score,iOS,The Descender,Rotkamm,111.0,20000
Avel,2021-09-25 14:34:41,High score,iOS,Pilgrim Run,Rotkamm,353.7,11543
BouncyJello,2021-02-18 19:46:11,High score,Android,Pilgrim Run,Rotkamm,406.2,20000
Chesty,2020-11-20 10:43:03,High score,iOS,Pilgrim Run,Rotkamm,310.0,7305
Fenrir,2021-02-22 16:47:10,High score,Android,Pilgrim Run,Rotkamm,312.5,7499
James :),2020-12-25 21:13:44,High score,Android,Pilgrim Run,Rotkamm,339.8,9980
Jamiemac,2021-02-14 10:34:36,High score,Android,Pilgrim Run,Rotkamm,345.2,10560
Mountain_Greg,2021-02-16 4:35:15,High score,Android,Pilgrim Run,Rotkamm,341.6,10169
SYNO,2021-02-15 20:21:06,High score,iOS,Pilgrim Run,Rotkamm,340.4,10042
Skier50,2021-04-09 10:46:35,High score,iOS,Pilgrim Run,Rotkamm,341.2,10127
hschindele,2020-12-25 22:03:13,High score,iOS,Pilgrim Run,Rotkamm,358.1,12087
massiv97,2021-03-01 7:12:45,High score,Android,Pilgrim Run,Rotkamm,345.7,10615
Avel,2021-09-25 14:44:13,High score,iOS,Sending It,Rotkamm,31247.0,20001
massiv97,2021-01-04 17:38:57,High score,Android,Baton Rouge,Saint Luvette,16.0,11487
Fenrir,2021-01-17 18:33:43,High score,Android,Baton Rouge,Saint Luvette,10.0,5001
BouncyJello,2021-02-10 18:40:31,High score,Android,Baton Rouge,Saint Luvette,20.0,20000
Jamiemac,2021-02-14 12:25:51,High score,Android,Baton Rouge,Saint Luvette,16.0,11487
SYNO,2021-02-15 20:21:43,High score,iOS,Baton Rouge,Saint Luvette,16.0,11487
Skier50,2021-04-09 10:50:47,High score,iOS,Baton Rouge,Saint Luvette,16.0,11487
Mountain_Greg,2021-05-25 15:30:29,High score,Android,Baton Rouge,Saint Luvette,17.0,13196
hschindele,2020-03-20 11:19:26,High score,iOS,Baton Rouge,Saint Luvette,16.0,11487
Lars Schrier,2020-04-23 13:10:06,High score,iOS,Baton Rouge,Saint Luvette,17.0,13196
Avel,2021-09-21 14:13:20,High score,iOS,Trix De Ville,Saint Luvette,34954.0,20001
Avel,2021-09-25 14:39:26,High score,iOS,Saut Bizarre,Saint Luvette,14568.0,20000
Avel,2021-09-25 14:30:50,High score,iOS,Les Troix Drops,Saint Luvette,88.3,20000
Avel,2021-05-27 14:15:04,High score,iOS,Un Chapeau Courageux,Saint Luvette,387.5,17445
BouncyJello,2021-04-26 14:36:30,High score,Android,Un Chapeau Courageux,Saint Luvette,388.5,18008
Fenrir,2021-01-17 18:31:28,High score,Android,Un Chapeau Courageux,Saint Luvette,326.5,2508
Gjeep302,2021-01-06 14:58:02,High score,Android,Un Chapeau Courageux,Saint Luvette,362.0,7755
Jamiemac,2021-03-15 14:18:05,High score,Android,Un Chapeau Courageux,Saint Luvette,375.1,11761
