Timestamp,Link,Name,OS,Mountain,Was WR,Unnamed: 64,challenge name,type,score,chaltype
2020-11-18 15:27:28,https://drive.google.com/open?id=1IXtIX2J_SL8ILKgqyto1Jr_y3G_bH-Vm,hschindele,iOS,Ben Ailig,True,Trail,Clais Each,Time Trial,18.66,Trail
2020-11-18 15:28:11,https://drive.google.com/open?id=1vp3RrrAlqVnyolbtUH6UxrlLyRjhHu_f,hschindele,iOS,Ben Ailig,True,Trail,The Doon Whiteout,Time Trial,10.68,Trail
2020-11-18 15:29:25,https://drive.google.com/open?id=1sWARLoV2P-TWdCCey0i6E90K_Vv_hqWC,hschindele,iOS,Ben Ailig,True,Trail,The Grasshopper,Time Trial,34.95,Trail
2020-11-18 15:30:21,https://drive.google.com/open?id=1-_6w07u-waikGkpnO-IwSlt8m3wvGClP,hschindele,iOS,Ben Ailig,True,Trail,The Switch,Time Trial,9.76,Trail
2020-11-18 15:31:09,https://drive.google.com/open?id=1sV2E-4tKgHRWr6gQ2A4CnBdZH2qPt0cv,hschindele,iOS,Ben Ailig,True,Trail,Raiders Run,Time Trial,21.85,Trail
2020-11-18 15:32:08,https://drive.google.com/open?id=10GtSQj6tMViUqtV1-z3AFp16jTLX6BMU,hschindele,iOS,Ben Ailig,True,Trail,Donn Meall Trials,Time Trial,34.33,Trail
2020-11-18 15:32:57,https://drive.google.com/open?id=1_pUlrExfdZqye1uUVgUL6LdWQoPlUowk,hschindele,iOS,Ben Ailig,True,Trail,The Stripes,Time Trial,28.38,Trail
2020-11-18 15:33:43,https://drive.google.com/open?id=1RbBT_IAJxqa73OrYmD-FKnaz0S009e-6,hschindele,iOS,Ben Ailig,True,Trail,The Fearless,Time Trial,24.71,Trail
2020-11-18 15:34:22,https://drive.google.com/open?id=1PycgSVf3Hq-lDF1syV6dnsIOrAZJfumc,hschindele,iOS,Ben Ailig,True,Trail,The Chase,Time Trial,31.21,Trail
2020-11-18 15:35:07,https://drive.google.com/open?id=14v9Mmf6aftSuTwaX_s9wPTCHbBoS1Ba2,hschindele,iOS,Ben Ailig,True,TTB,The Freedom Run,Time Trial,49.98,TTB
2020-11-18 15:35:40,https://drive.google.com/open?id=1QGiIbOORbMrwff8PytV0BCUZ0ozpg7TQ,hschindele,iOS,Ben Ailig,True,TTB,Aileigs Adventure,Time Trial,52.88,TTB
2020-11-18 19:45:13,https://drive.google.com/open?id=1JaXUpaZCgSu4Ic_WpV8rXkoK78m5_usQ,hschindele,iOS,Ben Ailig,True,Trail,Donn Meall Trials,Time Trial,32.63,Trail
2020-11-18 20:42:04,https://drive.google.com/open?id=1abWrBtm_1tkeY0Fz2RzIS6-vOK6n3ZNs,hschindele,iOS,Ben Ailig,True,TTB,The Freedom Run,Time Trial,44.93,TTB
2020-11-19 7:52:12,https://drive.google.com/open?id=178ZjSF1SyXqdFINjqnbxvQ-N6kFoD1wO,hschindele,iOS,Ben Ailig,True,TTB,The Freedom Run,Time Trial,44.28,TTB
2020-11-19 20:47:49,https://drive.google.com/open?id=1SmryKY2maCXaZM1qO38XPcfOsU4HCWnn,BouncyJello,Android,Ben Ailig,True,Race,Rangers Clais,Time Trial,24.36,Race
2020-11-19 21:04:08,https://drive.google.com/open?id=1kfzMWC873qA8bMm7f2X0uWCS24rchSkn,BouncyJello,Android,Ben Ailig,False,Race,The Swindler,Time Trial,23.97,Race
2020-11-19 21:30:10,https://drive.google.com/open?id=1QoAak0vxC-867LzNLHJp3mc1WZofdbHu,BouncyJello,Android,Ben Ailig,False,Race,Flower Race,Time Trial,23.98,Race
2020-11-19 21:30:27,https://drive.google.com/open?id=1OMiDmEzs0Nqs0p2O8JZ3Y4YmuH9RIc6A,BouncyJello,Android,Ben Ailig,False,Race,Flower Race,Time Trial,23.98,Race
2020-11-19 21:37:03,https://drive.google.com/open?id=1oPhvSnYmJ_eVLe_8exGkEpNYETTk0zn-,BouncyJello,Android,Ben Ailig,True,Race,Flower Race,Time Trial,21.34,Race
2020-11-19 21:47:48,https://drive.google.com/open?id=1hBbo7E-3rNc0vxeXmOV35_wd9Ys86_dl,hschindele,iOS,Ben Ailig,True,Trail,The Water Slide,Time Trial,7.4,Trail
2020-11-20 1:15:13,https://drive.google.com/open?id=1BeLOvjM3dMp0X7T68X3LqOQeH7n7Hmwa,BouncyJello,Android,Ben Ailig,True,Trail,The Chase,Time Trial,30.78,Trail
2020-11-20 1:15:46,https://drive.google.com/open?id=1Hi0dpFx-McscsoaPoIRhtH07KLQSC0C-,BouncyJello,Android,Ben Ailig,True,Trail,The Fearless,Time Trial,24.15,Trail
2020-11-25 12:31:59,https://drive.google.com/open?id=1xvmy54sVMlIFOwtfquj_HlcciCjGMr9G,Shadow,iOS,Ben Ailig,True,Race,Ailigs Turn,Time Trial,20.58,Race
2020-11-25 16:31:11,https://drive.google.com/open?id=134qDpPPKQiU_8FVRppOx_GKR83zKcW3t,hschindele,iOS,Ben Ailig,True,Race,Ailigs Turn,Time Trial,20.48,Race
2020-11-26 21:52:03,https://drive.google.com/open?id=1u9YxYsXTaFNcwIO3VSemwGhVUre7t1JI,Shadow,iOS,Ben Ailig,False,Trail,Clais Each,Time Trial,18.93,Trail
2020-11-26 21:53:38,https://drive.google.com/open?id=1Q81EWBwJqE-38dYxmNCmMcNH03wQS2f-,Shadow,iOS,Ben Ailig,True,Trail,The Water Slide,Time Trial,6.79,Trail
2020-11-26 22:35:45,https://drive.google.com/open?id=1R9dHxqcKDdCzpkp3NKU3WsMDE2RAW8Qh,hschindele,iOS,Ben Ailig,True,Trail,The Water Slide,Time Trial,6.73,Trail
2020-12-16 9:40:43,https://drive.google.com/open?id=1Xt7fGQtJMVgc9lvwGUjEd18vxmNnMrGn,hschindele,iOS,Ben Ailig,True,Trail,The Water Slide,Time Trial,6.53,Trail
2020-12-25 16:34:55,https://drive.google.com/open?id=1xjzra5CHO-gQJ8IxXuNtNOhG8qY5Te2e,hschindele,iOS,Ben Ailig,True,Race,Flower Race,Time Trial,20.74,Race
2020-12-28 23:25:59,https://drive.google.com/open?id=14RG1edXrXXcKT96xXbcZDboA9iOIl8kt,hschindele,iOS,Ben Ailig,True,Race,Ailigs Turn,Time Trial,20.31,Race
2021-01-04 3:34:14,https://drive.google.com/open?id=1e9Bx9zlPvK7EubV1b6fEI690jU3jhhUh,Mountain_Greg,Android,Ben Ailig,False,Race,Ailigs Turn,Time Trial,20.95,Race
2021-01-04 3:35:27,https://drive.google.com/open?id=1AuZ5awkmIUOQQTdXhj7zRnsspLsivbSa,Mountain_Greg,Android,Ben Ailig,False,Trail,The Water Slide,Time Trial,7.18,Trail
2021-01-04 3:36:21,https://drive.google.com/open?id=1SCC47n2Epv0JQrGntkjNJRSut8GuuCVv,Mountain_Greg,Android,Ben Ailig,False,Trail,Clais Each,Time Trial,18.9,Trail
2021-01-04 3:37:29,https://drive.google.com/open?id=1FdvPF7pyBpmXeCHcCXG8iVpJ-iiGXjo7,Mountain_Greg,Android,Ben Ailig,False,Race,Rangers Ground,Time Trial,18.88,Race
2021-01-04 3:38:29,https://drive.google.com/open?id=1F6Gf-wERRi4UGbXDf4o8MURcA2mpbcfJ,Mountain_Greg,Android,Ben Ailig,False,Trail,The Switch,Time Trial,9.92,Trail
2021-01-05 3:46:21,https://drive.google.com/open?id=1bjqPpUFHMAhC310rC5svAo-cibHujIUV,Mountain_Greg,Android,Ben Ailig,False,Race,Rangers Clais,Time Trial,24.96,Race
2021-01-05 11:16:01,https://drive.google.com/open?id=1mXXrSmQQKtjA3zFxJs47LrkemuoGsLIG,hschindele,iOS,Ben Ailig,True,Race,Rangers Clais,Time Trial,23.72,Race
2021-01-05 12:21:11,https://drive.google.com/open?id=1kLYTYD6jmW2BIkgMcc9veC8rPUZy8GSV,hschindele,iOS,Ben Ailig,True,Trail,The Chase,Time Trial,29.65,Trail
2021-01-06 8:17:17,https://drive.google.com/open?id=1jp8CxAy6k9Ky66SAfWmVDJoI8OELb7tL,SYNO,iOS,Ben Ailig,False,Race,Ailigs Turn,Time Trial,20.7,Race
