Timestamp,Link,Name,OS,Mountain,Was WR,Unnamed: 64,challenge name,type,score,chaltype
2021-04-07 11:21:02,https://drive.google.com/open?id=1D_Cr0uz4oxNKN5MGysFDoP8yuAEC5E3u,Mountain_Greg,Android,Pinecone Peaks,False,TTB,Pinecone Force,Time Trial,52.34,TTB
2021-04-07 11:23:28,https://drive.google.com/open?id=17DzPBFiKJFWAxE3o2fFhbKoH6mM9nCcx,Mountain_Greg,Android,Pinecone Peaks,False,Trail,Popsicle Slide,Time Trial,8.74,Trail
2021-04-07 11:24:01,https://drive.google.com/open?id=1fV3lhw27qPfvFG96xYlpZKDlg7cBGRBn,Mountain_Greg,Android,Pinecone Peaks,False,Race,Googly Eyes,Time Trial,18.16,Race
2021-04-07 11:24:48,https://drive.google.com/open?id=140oLmD6yv3bmA1mjrzQfSyniCblEUDYb,Mountain_Greg,Android,Pinecone Peaks,False,Trail,Tic Tac Toe,Time Trial,9.84,Trail
2021-04-07 11:25:34,https://drive.google.com/open?id=1c1KafgrXsvICcoP3GXxxcBAKRdXsC1lz,Mountain_Greg,Android,Pinecone Peaks,True,Trail,Popsicle Challenge,Time Trial,9.27,Trail
2021-04-08 11:56:57,https://drive.google.com/open?id=1SGSGeEZ_dqjHmd_drAbGTVhjINg5xIpg,Mountain_Greg,Android,Pinecone Peaks,True,Distance,Find Your Way,High score,262.3,Distance
2021-04-08 11:57:31,https://drive.google.com/open?id=1P0YaX-ckk82gQK_FnaD7qW2R3yXLoziC,Mountain_Greg,Android,Pinecone Peaks,True,TTB,Pinecone Force,Time Trial,50.58,TTB
2021-04-09 10:22:37,https://drive.google.com/open?id=1DWbA22cTyWOTBwT-lClUgdaUUddjr5hi,Skier50,iOS,Pinecone Peaks,False,Race,Treasure The Shortcuts,Time Trial,22.95,Race
2021-04-09 10:23:23,https://drive.google.com/open?id=1M10rXtBZvXY7ofTeDUL7OLO1l8hgJ_-h,Skier50,iOS,Pinecone Peaks,False,Race,The Labyrinth,Time Trial,19.93,Race
2021-04-09 10:24:22,https://drive.google.com/open?id=1MpwBBWh_6DcodqIsBq9nyN9-ZPel01yI,Skier50,iOS,Pinecone Peaks,False,Trail,Level 1,Time Trial,5.9,Trail
2021-04-09 10:25:01,https://drive.google.com/open?id=1-ecOOfpCYME3AN4oW-42cdfLTrCZ6R7D,Skier50,iOS,Pinecone Peaks,False,Trail,Level 2,Time Trial,7.75,Trail
2021-04-09 10:25:39,https://drive.google.com/open?id=1upvCbi5t_TQ8bk2weHNQe5yejDLK0_40,Skier50,iOS,Pinecone Peaks,False,Trail,Level 3,Time Trial,5.91,Trail
2021-04-09 18:51:10,https://drive.google.com/open?id=15dCcsi096fDuiQlxbszuclS2PgRE0Arw,massiv97,Android,Pinecone Peaks,False,Trail,Tic Tac Toe,Time Trial,9.96,Trail
2021-04-09 18:52:38,https://drive.google.com/open?id=1HU8MLOlgpIoXFY3clpiQ53QJ-xgGe9sD,massiv97,Android,Pinecone Peaks,False,TTB,Pinecone Force,Time Trial,52.09,TTB
2021-04-09 18:53:21,https://drive.google.com/open?id=12CsWaSFYTkyAIL2XkgAU5iK60__yAK3Z,massiv97,Android,Pinecone Peaks,False,Race,Googly Eyes,Time Trial,18.17,Race
2021-04-10 7:02:30,https://drive.google.com/open?id=1xwmqBoGdM5UcUfob5H1EUfn7cGuMloWZ,massiv97,Android,Pinecone Peaks,False,TTB,Make Haste,Time Trial,67.77,TTB
2021-04-10 13:53:14,https://drive.google.com/open?id=1lFBKPpn8rMgb2U60Pe1n1tgfWm6H64t9,hschindele,iOS,Pinecone Peaks,True,Race,Velocity,Time Trial,21.43,Race
2021-04-11 15:05:21,https://drive.google.com/open?id=1OPGN409QT9E5da6686MXt34bWz3aE5vN,Mountain_Greg,Android,Pinecone Peaks,False,Race,Rough Patches,Time Trial,20.26,Race
